SNAPSHOT_FISCAL_YEAR,SNAPSHOT_FISCAL_YEAR_PERIOD_x,customer,customer_TEXT,customer_INDUSTRY_DESC,customer_OFFICE_DESC,customer_REGION_DESC,customer_SECTOR_DESC,customer_SIC_TEXT,customer_SUB_SECTOR_DESC,OPPORTUNITY_OPEN_CLOSED_INDICATOR,PHASE_NAME,PURSUIT_START_DATE,PROJECT_START_DATE,PROJECT_END_DATE,PERIOD_WON_LOSS_ABANDONED,DATE_WON_LOSS_ABANDONED,PRIORITY,Product_Category4_id,Product_Category2_text,Product_Category3_text,PURSUIT_LEADER,BUYER_ROLE_DESC,CURRENCY,PROBABILITY_PRC,WEIGHTED_Sales,Total_Sales,STRATEGIC_OPPORTUNITY,SNAPSHOT_FY,SNAPSHOT_FP,SNAPSHOT_FISCAL_YEAR_PERIOD_y,OPPORTUNITY_ID,Year
2019,2019011,24007893.0,customer1664,industry5,BOSTON,US - East,Sector13,SIC774,Sub Sector8,CLOSED,Won,2018-11-29,2019-03-02,2019-12-31,Period 10 2019,2019-02-20,Medium,3300.0,category37,sub category105,23849.0,Chief Risk/Compliance Officer,USD,100,0.0,225000,VENTURES: DSS-LRA,2019,10,2019010,MO-2747783,2018
2019,2019011,24007893.0,customer1664,industry5,BOSTON,US - East,Sector13,SIC774,Sub Sector8,CLOSED,Won,2018-11-29,2019-03-02,2019-12-31,Period 10 2019,2019-02-20,Medium,3783.0,category56,sub category148,23849.0,Chief Risk/Compliance Officer,USD,100,0.0,75000,VENTURES: DSS-LRA,2019,10,2019010,MO-2747783,2018
2020,2020004,24007893.0,customer1664,industry5,BOSTON,US - East,Sector13,SIC774,Sub Sector8,CLOSED,Won,2018-11-29,2019-03-02,2019-12-31,Period 10 2019,2019-02-20,Medium,3300.0,category37,sub category105,23849.0,Chief Risk/Compliance Officer,USD,100,0.0,225000,VENTURES: DSS-LRA,2019,10,2019010,MO-2747783,2018
2020,2020004,24007893.0,customer1664,industry5,BOSTON,US - East,Sector13,SIC774,Sub Sector8,CLOSED,Won,2018-11-29,2019-03-02,2019-12-31,Period 10 2019,2019-02-20,Medium,3783.0,category56,sub category148,23849.0,Chief Risk/Compliance Officer,USD,100,0.0,75000,VENTURES: DSS-LRA,2019,10,2019010,MO-2747783,2018
2020,2020001,24007893.0,customer1664,industry5,BOSTON,US - East,Sector13,SIC774,Sub Sector8,CLOSED,Won,2018-11-29,2019-03-02,2019-12-31,Period 10 2019,2019-02-20,Medium,3300.0,category37,sub category105,23849.0,Chief Risk/Compliance Officer,USD,100,0.0,225000,VENTURES: DSS-LRA,2019,10,2019010,MO-2747783,2018
2020,2020001,24007893.0,customer1664,industry5,BOSTON,US - East,Sector13,SIC774,Sub Sector8,CLOSED,Won,2018-11-29,2019-03-02,2019-12-31,Period 10 2019,2019-02-20,Medium,3783.0,category56,sub category148,23849.0,Chief Risk/Compliance Officer,USD,100,0.0,75000,VENTURES: DSS-LRA,2019,10,2019010,MO-2747783,2018
2019,2019008,24007893.0,customer1664,industry5,BOSTON,US - East,Sector13,SIC774,Sub Sector8,CLOSED,Won,2018-11-29,2019-03-02,2019-12-31,Period 10 2019,2019-02-20,Medium,3300.0,category37,sub category105,23849.0,Chief Risk/Compliance Officer,USD,100,0.0,225000,VENTURES: DSS-LRA,2019,10,2019010,MO-2747783,2018
2019,2019008,24007893.0,customer1664,industry5,BOSTON,US - East,Sector13,SIC774,Sub Sector8,CLOSED,Won,2018-11-29,2019-03-02,2019-12-31,Period 10 2019,2019-02-20,Medium,3783.0,category56,sub category148,23849.0,Chief Risk/Compliance Officer,USD,100,0.0,75000,VENTURES: DSS-LRA,2019,10,2019010,MO-2747783,2018
2019,2019013,24007893.0,customer1664,industry5,BOSTON,US - East,Sector13,SIC774,Sub Sector8,CLOSED,Won,2018-11-29,2019-03-02,2019-12-31,Period 10 2019,2019-02-20,Medium,3300.0,category37,sub category105,23849.0,Chief Risk/Compliance Officer,USD,100,0.0,225000,VENTURES: DSS-LRA,2019,10,2019010,MO-2747783,2018
2019,2019013,24007893.0,customer1664,industry5,BOSTON,US - East,Sector13,SIC774,Sub Sector8,CLOSED,Won,2018-11-29,2019-03-02,2019-12-31,Period 10 2019,2019-02-20,Medium,3783.0,category56,sub category148,23849.0,Chief Risk/Compliance Officer,USD,100,0.0,75000,VENTURES: DSS-LRA,2019,10,2019010,MO-2747783,2018
2020,2020002,24007893.0,customer1664,industry5,BOSTON,US - East,Sector13,SIC774,Sub Sector8,CLOSED,Won,2018-11-29,2019-03-02,2019-12-31,Period 10 2019,2019-02-20,Medium,3300.0,category37,sub category105,23849.0,Chief Risk/Compliance Officer,USD,100,0.0,225000,VENTURES: DSS-LRA,2019,10,2019010,MO-2747783,2018
2020,2020002,24007893.0,customer1664,industry5,BOSTON,US - East,Sector13,SIC774,Sub Sector8,CLOSED,Won,2018-11-29,2019-03-02,2019-12-31,Period 10 2019,2019-02-20,Medium,3783.0,category56,sub category148,23849.0,Chief Risk/Compliance Officer,USD,100,0.0,75000,VENTURES: DSS-LRA,2019,10,2019010,MO-2747783,2018
2020,2020007,24007893.0,customer1664,industry5,BOSTON,US - East,Sector13,SIC774,Sub Sector8,CLOSED,Won,2018-11-29,2019-03-02,2019-12-31,Period 10 2019,2019-02-20,Medium,3300.0,category37,sub category105,23849.0,Chief Risk/Compliance Officer,USD,100,0.0,225000,VENTURES: DSS-LRA,2019,10,2019010,MO-2747783,2018
2020,2020007,24007893.0,customer1664,industry5,BOSTON,US - East,Sector13,SIC774,Sub Sector8,CLOSED,Won,2018-11-29,2019-03-02,2019-12-31,Period 10 2019,2019-02-20,Medium,3783.0,category56,sub category148,23849.0,Chief Risk/Compliance Officer,USD,100,0.0,75000,VENTURES: DSS-LRA,2019,10,2019010,MO-2747783,2018
2020,2020003,24018291.0,customer9467,industry7,PARSIPPANY,US - East,Sector20,SIC281,Sub Sector21,CLOSED,Abandoned,2016-10-06,2019-07-01,2019-10-31,Period 11 2019,2019-03-26,High,1785.0,category8,sub category157,6480.0,Director/Manager â€“ Other,USD,0,0.0,1250000,POSITIONING WITH A KEY CLIENT,2019,11,2019011,MO-2294897,2016
2020,2020007,24018291.0,customer9467,industry7,PARSIPPANY,US - East,Sector20,SIC281,Sub Sector21,CLOSED,Abandoned,2016-10-06,2019-07-01,2019-10-31,Period 11 2019,2019-03-26,High,1785.0,category8,sub category157,6480.0,Director/Manager â€“ Other,USD,0,0.0,1250000,POSITIONING WITH A KEY CLIENT,2019,11,2019011,MO-2294897,2016
2019,2019012,24018291.0,customer9467,industry7,PARSIPPANY,US - East,Sector20,SIC281,Sub Sector21,CLOSED,Abandoned,2016-10-06,2019-07-01,2019-10-31,Period 11 2019,2019-03-26,High,1785.0,category8,sub category157,6480.0,Director/Manager â€“ Other,USD,0,0.0,1250000,POSITIONING WITH A KEY CLIENT,2019,11,2019011,MO-2294897,2016
2019,2019008,24018291.0,customer9467,industry7,PARSIPPANY,US - East,Sector20,SIC281,Sub Sector21,CLOSED,Abandoned,2016-10-06,2019-07-01,2019-10-31,Period 11 2019,2019-03-26,High,1785.0,category8,sub category157,6480.0,Director/Manager â€“ Other,USD,0,0.0,1250000,POSITIONING WITH A KEY CLIENT,2019,11,2019011,MO-2294897,2016
2020,2020001,24018291.0,customer9467,industry7,PARSIPPANY,US - East,Sector20,SIC281,Sub Sector21,CLOSED,Abandoned,2016-10-06,2019-07-01,2019-10-31,Period 11 2019,2019-03-26,High,1785.0,category8,sub category157,6480.0,Director/Manager â€“ Other,USD,0,0.0,1250000,POSITIONING WITH A KEY CLIENT,2019,11,2019011,MO-2294897,2016
2019,2019007,24018291.0,customer9467,industry7,PARSIPPANY,US - East,Sector20,SIC281,Sub Sector21,CLOSED,Abandoned,2016-10-06,2019-07-01,2019-10-31,Period 11 2019,2019-03-26,High,1785.0,category8,sub category157,6480.0,Director/Manager â€“ Other,USD,0,0.0,1250000,POSITIONING WITH A KEY CLIENT,2019,11,2019011,MO-2294897,2016
2019,2019009,24018291.0,customer9467,industry7,PARSIPPANY,US - East,Sector20,SIC281,Sub Sector21,CLOSED,Abandoned,2016-10-06,2019-07-01,2019-10-31,Period 11 2019,2019-03-26,High,1785.0,category8,sub category157,6480.0,Director/Manager â€“ Other,USD,0,0.0,1250000,POSITIONING WITH A KEY CLIENT,2019,11,2019011,MO-2294897,2016
2020,2020006,24018291.0,customer9467,industry7,PARSIPPANY,US - East,Sector20,SIC281,Sub Sector21,CLOSED,Abandoned,2016-10-06,2019-07-01,2019-10-31,Period 11 2019,2019-03-26,High,1785.0,category8,sub category157,6480.0,Director/Manager â€“ Other,USD,0,0.0,1250000,POSITIONING WITH A KEY CLIENT,2019,11,2019011,MO-2294897,2016
2020,2020005,24018291.0,customer9467,industry7,PARSIPPANY,US - East,Sector20,SIC281,Sub Sector21,CLOSED,Abandoned,2016-10-06,2019-07-01,2019-10-31,Period 11 2019,2019-03-26,High,1785.0,category8,sub category157,6480.0,Director/Manager â€“ Other,USD,0,0.0,1250000,POSITIONING WITH A KEY CLIENT,2019,11,2019011,MO-2294897,2016
2019,2019011,24018291.0,customer9467,industry7,PARSIPPANY,US - East,Sector20,SIC281,Sub Sector21,CLOSED,Abandoned,2016-10-06,2019-07-01,2019-10-31,Period 11 2019,2019-03-26,High,1785.0,category8,sub category157,6480.0,Director/Manager â€“ Other,USD,0,0.0,1250000,POSITIONING WITH A KEY CLIENT,2019,11,2019011,MO-2294897,2016
2020,2020004,24018291.0,customer9467,industry7,PARSIPPANY,US - East,Sector20,SIC281,Sub Sector21,CLOSED,Abandoned,2016-10-06,2019-07-01,2019-10-31,Period 11 2019,2019-03-26,High,1785.0,category8,sub category157,6480.0,Director/Manager â€“ Other,USD,0,0.0,1250000,POSITIONING WITH A KEY CLIENT,2019,11,2019011,MO-2294897,2016
2019,2019010,24018291.0,customer9467,industry7,PARSIPPANY,US - East,Sector20,SIC281,Sub Sector21,CLOSED,Abandoned,2016-10-06,2019-07-01,2019-10-31,Period 11 2019,2019-03-26,High,1785.0,category8,sub category157,6480.0,Director/Manager â€“ Other,USD,0,0.0,1250000,POSITIONING WITH A KEY CLIENT,2019,11,2019011,MO-2294897,2016
2020,2020002,24018291.0,customer9467,industry7,PARSIPPANY,US - East,Sector20,SIC281,Sub Sector21,CLOSED,Abandoned,2016-10-06,2019-07-01,2019-10-31,Period 11 2019,2019-03-26,High,1785.0,category8,sub category157,6480.0,Director/Manager â€“ Other,USD,0,0.0,1250000,POSITIONING WITH A KEY CLIENT,2019,11,2019011,MO-2294897,2016
2019,2019013,24018291.0,customer9467,industry7,PARSIPPANY,US - East,Sector20,SIC281,Sub Sector21,CLOSED,Abandoned,2016-10-06,2019-07-01,2019-10-31,Period 11 2019,2019-03-26,High,1785.0,category8,sub category157,6480.0,Director/Manager â€“ Other,USD,0,0.0,1250000,POSITIONING WITH A KEY CLIENT,2019,11,2019011,MO-2294897,2016
2019,2019011,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,2004.0,category51,sub category8,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2019,2019011,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1752.0,category8,sub category79,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2019,2019011,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1917.0,category68,sub category120,16790.0,Unknown/Other,USD,100,0.0,2500000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2020,2020003,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,2004.0,category51,sub category8,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2020,2020003,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1752.0,category8,sub category79,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2020,2020003,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1917.0,category68,sub category120,16790.0,Unknown/Other,USD,100,0.0,2500000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2020,2020007,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,2004.0,category51,sub category8,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2020,2020007,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1752.0,category8,sub category79,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2020,2020007,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1917.0,category68,sub category120,16790.0,Unknown/Other,USD,100,0.0,2500000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2019,2019013,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,2004.0,category51,sub category8,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2019,2019013,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1752.0,category8,sub category79,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2019,2019013,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1917.0,category68,sub category120,16790.0,Unknown/Other,USD,100,0.0,2500000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2019,2019008,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,2004.0,category51,sub category8,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2019,2019008,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1752.0,category8,sub category79,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2019,2019008,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1917.0,category68,sub category120,16790.0,Unknown/Other,USD,100,0.0,2500000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2020,2020004,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,2004.0,category51,sub category8,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2020,2020004,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1752.0,category8,sub category79,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2020,2020004,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1917.0,category68,sub category120,16790.0,Unknown/Other,USD,100,0.0,2500000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2020,2020006,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,2004.0,category51,sub category8,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2020,2020006,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1752.0,category8,sub category79,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2020,2020006,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1917.0,category68,sub category120,16790.0,Unknown/Other,USD,100,0.0,2500000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2019,2019009,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,2004.0,category51,sub category8,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2019,2019009,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1752.0,category8,sub category79,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2019,2019009,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1917.0,category68,sub category120,16790.0,Unknown/Other,USD,100,0.0,2500000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2019,2019007,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,2004.0,category51,sub category8,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2019,2019007,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1752.0,category8,sub category79,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2019,2019007,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1917.0,category68,sub category120,16790.0,Unknown/Other,USD,100,0.0,2500000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2020,2020002,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,2004.0,category51,sub category8,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2020,2020002,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1752.0,category8,sub category79,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2020,2020002,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1917.0,category68,sub category120,16790.0,Unknown/Other,USD,100,0.0,2500000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2020,2020005,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,2004.0,category51,sub category8,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2020,2020005,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1752.0,category8,sub category79,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2020,2020005,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1917.0,category68,sub category120,16790.0,Unknown/Other,USD,100,0.0,2500000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2020,2020001,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,2004.0,category51,sub category8,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2020,2020001,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1752.0,category8,sub category79,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2020,2020001,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1917.0,category68,sub category120,16790.0,Unknown/Other,USD,100,0.0,2500000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2019,2019010,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,2004.0,category51,sub category8,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2019,2019010,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1752.0,category8,sub category79,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2019,2019010,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1917.0,category68,sub category120,16790.0,Unknown/Other,USD,100,0.0,2500000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2019,2019012,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,2004.0,category51,sub category8,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2019,2019012,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1752.0,category8,sub category79,16790.0,Unknown/Other,USD,100,0.0,1250000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2019,2019012,24014964.0,customer10124,industry3,PARSIPPANY,US - East,Sector11,SIC531,Sub Sector33,CLOSED,Won,2018-11-19,2019-03-18,2020-03-07,Period 11 2019,2019-03-19,High,1917.0,category68,sub category120,16790.0,Unknown/Other,USD,100,0.0,2500000,CRITICAL QUAL,2019,11,2019011,MO-2738567,2018
2019,2019007,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1629.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,0.0,4800000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2019,2019007,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1686.0,category21,sub category48,6317.0,CFO/VP of Finance,USD,100,0.0,300000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2019,2019007,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1632.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,460000.0,460000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2019,2019013,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1629.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,0.0,4800000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2019,2019013,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1686.0,category21,sub category48,6317.0,CFO/VP of Finance,USD,100,0.0,300000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2019,2019013,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1632.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,460000.0,460000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
2020,2020006,24040884.0,customer3513,industry5,BOSTON,US - East,Sector7,SIC944,Sub Sector22,CLOSED,Won,2018-09-10,2019-01-07,2020-12-31,Period 08 2019,2019-01-11,High,1629.0,category18,sub category116,6317.0,CFO/VP of Finance,USD,100,0.0,4800000,POSITIONING WITHIN A SECTOR,2019,8,2019008,MO-271599,2018
